"Doyle_ A_SCANDAL_IN_BOHEMIA" "Doyle_hound_of_the_baskervilles" "Doyle_sign_of_the_four" "Doyle_study_in_scarlett" "Doyle_THE_VALLEY_OF_FEAR" "gaiman_study_in_emerald" "lovecraft__Beyond_the_Wall_of_Sleep" "lovecraft_At_the_Mountains_of_Madness" "lovecraft_Azathoth" "lovecraft_Celephais" "lovecraft_History_of_the_Necronomicon" "lovecraft_The_dunwich_terror"
"es" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"escort" 0 0 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"euston" 0 0 0 0.0113193878475052 0 0 0 0 0 0 0 0
"ex" 0 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"exceed" 0 0.00166358902696678 0.00227531285551763 0.00679163270850312 0 0 0 0 0 0 0 0
"exhibit" 0 0 0.00455062571103527 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"extremely" 0 0 0.0068259385665529 0.00452775513900208 0 0 0 0 0 0 0 0
"exultation" 0 0.00332717805393356 0 0.00679163270850312 0 0 0 0 0 0 0 0
"fatigue" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"fifth" 0 0 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"fighter" 0 0 0.00910125142207053 0 0.00169348010160881 0 0 0 0 0 0 0
"file" 0 0 0.00227531285551763 0.00226387756950104 0.00508044030482642 0 0 0 0 0 0 0
"fitness" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"flag" 0 0 0 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"flask" 0 0.00332717805393356 0.0068259385665529 0 0 0 0 0 0 0 0 0
"flit" 0 0 0.00455062571103527 0.00679163270850312 0 0 0 0 0 0 0 0
"flutter" 0 0.00499076708090033 0.00227531285551763 0.00226387756950104 0 0 0 0 0 0 0 0
"foggy" 0 0.00332717805393356 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"format" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"fourteen" 0 0.00332717805393356 0 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"franz" 0 0 0 0 0 0.0624921884764404 0 0 0 0 0 0
"frock" 0 0.00332717805393356 0 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"fruit" 0 0.00332717805393356 0 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"furnace" 0 0 0.00455062571103527 0 0.00508044030482642 0 0 0 0 0 0 0
"furniture" 0.0114403386340236 0 0.00227531285551763 0.00679163270850312 0 0 0 0 0 0 0 0
"generosity" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"gently" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"gesture" 0.0114403386340236 0.00499076708090033 0 0.00226387756950104 0 0 0 0 0 0 0 0
"ghost" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"glisten" 0 0 0.00227531285551763 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"godfrey" 0.0572016931701178 0 0 0 0 0 0 0 0 0 0 0
"gorge" 0 0 0 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"greuze" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"guest" 0 0.00499076708090033 0 0 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"halliday" 0 0 0 0.0113193878475052 0 0 0 0 0 0 0 0
"harsh" 0.0114403386340236 0.00332717805393356 0 0.00452775513900208 0 0 0 0 0 0 0 0
"hero" 0 0 0 0 0.00508044030482642 0.0249968753905762 0 0 0 0 0 0
"hesitation" 0 0.00332717805393356 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"hoofs" 0.0114403386340236 0 0 0.00905551027800417 0 0 0 0 0 0 0 0
"hook" 0 0 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"horn" 0 0 0 0.0113193878475052 0 0 0 0 0 0 0 0
"horribly" 0 0.00166358902696678 0 0 0.00677392040643522 0 0 0 0 0 0 0
"host" 0 0.00166358902696678 0 0.00226387756950104 0.00508044030482642 0 0 0 0 0 0 0
"html" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"http" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"immense" 0.0228806772680471 0.00166358902696678 0.00227531285551763 0.00226387756950104 0 0 0 0 0 0 0 0
"immigrant" 0 0 0 0.0113193878475052 0 0 0 0 0 0 0 0
"impassive" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"impatient" 0 0.00332717805393356 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"improve" 0 0 0 0.00905551027800417 0 0.0124984376952881 0 0 0 0 0 0
"incredible" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"indians" 0 0 0.00455062571103527 0.00679163270850312 0 0 0 0 0 0 0 0
"indifference" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"indoor" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"inhabitant" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"inn" 0 0.00166358902696678 0 0 0.00677392040643522 0 0 0 0 0 0 0
"instructive" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"interminable" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"intimacy" 0 0.00665435610786711 0.00227531285551763 0 0 0 0 0 0 0 0 0
"intrude" 0 0.00332717805393356 0 0 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"invaluable" 0 0.00332717805393356 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"islander" 0 0 0.0113765642775882 0 0 0 0 0 0 0 0 0
"issue" 0.0114403386340236 0.00332717805393356 0.00455062571103527 0 0 0 0 0 0 0 0 0
"it" 0 0 0.00227531285551763 0 0.00169348010160881 0.0374953130858643 0 0 0 0 0 0
"ivy" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"jacob" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"jerk" 0 0 0.00910125142207053 0 0.00169348010160881 0 0 0 0 0 0 0
"justify" 0 0.00332717805393356 0 0 0.00508044030482642 0 0 0 0 0 0 0
"khan" 0 0 0.0113765642775882 0 0 0 0 0 0 0 0 0
"kick" 0 0 0.00910125142207053 0.00226387756950104 0 0 0 0 0 0 0 0
"labour" 0 0.00332717805393356 0 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"lack" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"ladder" 0 0 0.00455062571103527 0.00679163270850312 0 0 0 0 0 0 0 0
"lafter" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"landscape" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"latch" 0 0.00166358902696678 0 0.00905551027800417 0 0 0 0 0 0 0 0
"lesson" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"liberty" 0 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"lieutenant" 0 0 0.00455062571103527 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"list" 0 0.00332717805393356 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"logical" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"lounger" 0.0228806772680471 0 0 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"loyal" 0 0 0.00227531285551763 0 0.00677392040643522 0 0 0 0 0 0 0
"magic" 0 0 0 0.00452775513900208 0 0.0374953130858643 0 0 0 0 0 0
"magistrate" 0 0 0 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"malignant" 0.0114403386340236 0.00332717805393356 0 0.00452775513900208 0 0 0 0 0 0 0 0
"manuscript" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"meantime" 0 0 0 0.0113193878475052 0 0 0 0 0 0 0 0
"menacing" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"merchantablity" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"mess" 0.0114403386340236 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"methodical" 0 0 0.00455062571103527 0.00679163270850312 0 0 0 0 0 0 0 0
"milk" 0 0 0.00227531285551763 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"mood" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"mould" 0 0.00166358902696678 0.00455062571103527 0 0.00338696020321761 0 0 0 0 0 0 0
"muddy" 0 0 0.0068259385665529 0 0.00338696020321761 0 0 0 0 0 0 0
"muzzle" 0 0.00665435610786711 0 0.00226387756950104 0 0 0 0 0 0 0 0
"narrate" 0 0 0.00455062571103527 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"narrowly" 0.0114403386340236 0 0.00227531285551763 0 0.00508044030482642 0 0 0 0 0 0 0
"neat" 0.0114403386340236 0 0.00455062571103527 0.00452775513900208 0 0 0 0 0 0 0 0
"nee" 0 0.00166358902696678 0.00227531285551763 0 0.00508044030482642 0 0 0 0 0 0 0
"nervously" 0 0.00166358902696678 0 0.00452775513900208 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"nice" 0.0114403386340236 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"nobody" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"noiselessly" 0 0.00166358902696678 0 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"northern" 0 0 0.00227531285551763 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"observer" 0.0114403386340236 0 0.00227531285551763 0.00679163270850312 0 0 0 0 0 0 0 0
"october" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"offense" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"onto" 0 0.00166358902696678 0 0 0 0.0499937507811524 0 0 0 0 0 0
"oppose" 0 0 0.00227531285551763 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"orchard" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"ordeal" 0 0.00332717805393356 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"outlying" 0 0.00499076708090033 0 0.00452775513900208 0 0 0 0 0 0 0 0
"pantry" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"parallel" 0.0114403386340236 0.00166358902696678 0.0068259385665529 0 0 0 0 0 0 0 0 0
"partly" 0 0.00499076708090033 0.00227531285551763 0 0.00169348010160881 0 0 0 0 0 0 0
"paste" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"patrolman" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"patter" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0 0.0124984376952881 0 0 0 0 0 0
"pavement" 0.0114403386340236 0 0.0068259385665529 0.00226387756950104 0 0 0 0 0 0 0 0
"peaceful" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"penny" 0 0.00332717805393356 0.00227531285551763 0 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"petty" 0 0 0.0113765642775882 0 0 0 0 0 0 0 0 0
"philadelphia" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"pillar" 0 0.00332717805393356 0.00455062571103527 0 0.00169348010160881 0 0 0 0 0 0 0
"pleasing" 0 0 0 0 0.00677392040643522 0.0124984376952881 0 0 0 0 0 0
"politic" 0 0 0 0.00452775513900208 0.00508044030482642 0 0 0 0 0 0 0
"political" 0.0114403386340236 0 0 0.00905551027800417 0 0 0 0 0 0 0 0
"pool" 0 0.00332717805393356 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"postmaster" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"powerless" 0 0.00166358902696678 0 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"practise" 0 0.00332717805393356 0 0.00679163270850312 0 0 0 0 0 0 0 0
"prairie" 0 0.00166358902696678 0 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"pressure" 0 0.00499076708090033 0 0 0.00338696020321761 0 0 0 0 0 0 0
"princetown" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"principal" 0.0114403386340236 0 0 0.00905551027800417 0 0 0 0 0 0 0 0
"profess" 0 0.00332717805393356 0 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"project" 0 0.00499076708090033 0 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"prompt" 0.0228806772680471 0.00166358902696678 0.00227531285551763 0 0.00169348010160881 0 0 0 0 0 0 0
"pronounce" 0.0114403386340236 0 0.00455062571103527 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"proportion" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"prosaic" 0 0.00332717805393356 0.00455062571103527 0 0.00169348010160881 0 0 0 0 0 0 0
"protect" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"publish" 0 0 0.0068259385665529 0.00452775513900208 0 0 0 0 0 0 0 0
"punish" 0 0.00332717805393356 0 0.00679163270850312 0 0 0 0 0 0 0 0
"purse" 0.0114403386340236 0 0 0.00905551027800417 0 0 0 0 0 0 0 0
"quarry" 0 0.00332717805393356 0.00227531285551763 0 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"questioning" 0.0114403386340236 0.00332717805393356 0 0.00452775513900208 0 0 0 0 0 0 0 0
"r" 0 0.00499076708090033 0 0 0 0.0249968753905762 0 0 0 0 0 0
"rabbit" 0 0 0.00910125142207053 0 0 0.0124984376952881 0 0 0 0 0 0
"rage" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"rajah" 0 0 0.0113765642775882 0 0 0 0 0 0 0 0 0
"reasonable" 0 0.00332717805393356 0 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"reasoner" 0.0343210159020707 0.00166358902696678 0.00227531285551763 0 0 0 0 0 0 0 0 0
"recently" 0 0 0.0068259385665529 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"reckless" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"recruit" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"refuge" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"regain" 0.0114403386340236 0.00166358902696678 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"rejoice" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"release" 0 0 0.00455062571103527 0 0.00169348010160881 0.0249968753905762 0 0 0 0 0 0
"religion" 0 0 0 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"renew" 0 0.00166358902696678 0.00227531285551763 0 0.00508044030482642 0 0 0 0 0 0 0
"require" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"restless" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"retribution" 0 0 0 0.00679163270850312 0.00338696020321761 0 0 0 0 0 0 0
"rim" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"rival" 0 0.00166358902696678 0 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"roadway" 0 0 0.00227531285551763 0.00905551027800417 0 0 0 0 0 0 0 0
"rob" 0 0 0.00910125142207053 0.00226387756950104 0 0 0 0 0 0 0 0
"robbery" 0 0 0 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"rodger" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"routine" 0 0.00499076708090033 0.00227531285551763 0 0 0.0124984376952881 0 0 0 0 0 0
"saddle" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"sadly" 0 0.00166358902696678 0.00455062571103527 0 0.00338696020321761 0 0 0 0 0 0 0
"scheme" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"scowl" 0 0 0.00455062571103527 0 0.00508044030482642 0 0 0 0 0 0 0
"scribble" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"scuffle" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"sensational" 0 0.00332717805393356 0 0.00679163270850312 0 0 0 0 0 0 0 0
"sequence" 0 0.00332717805393356 0.00227531285551763 0.00452775513900208 0 0 0 0 0 0 0 0
"serpentine" 0.0572016931701178 0 0 0 0 0 0 0 0 0 0 0
"shag" 0.0114403386340236 0.00166358902696678 0 0 0 0.0374953130858643 0 0 0 0 0 0
"shelf" 0.0228806772680471 0.00166358902696678 0.00227531285551763 0 0.00169348010160881 0 0 0 0 0 0 0
"sherlock-holm" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"shift" 0 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"shop" 0 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"simplicity" 0.0114403386340236 0 0.0068259385665529 0.00226387756950104 0 0 0 0 0 0 0 0
"singularly" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"sixpence" 0 0 0.00227531285551763 0.00226387756950104 0 0.0374953130858643 0 0 0 0 0 0
"sixty" 0 0 0.00455062571103527 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"slap" 0 0.00166358902696678 0.00227531285551763 0.00679163270850312 0 0 0 0 0 0 0 0
"smudge" 0 0.00332717805393356 0.00455062571103527 0 0.00169348010160881 0 0 0 0 0 0 0
"snatch" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"snorter" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"sober" 0 0.00166358902696678 0.00455062571103527 0.00452775513900208 0 0 0 0 0 0 0 0
"song" 0 0 0 0 0.00508044030482642 0.0249968753905762 0 0 0 0 0 0
"sorrow" 0 0.00332717805393356 0.00455062571103527 0 0.00169348010160881 0 0 0 0 0 0 0
"splash" 0 0 0.00227531285551763 0.00452775513900208 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"stake" 0 0.00332717805393356 0.00227531285551763 0 0.00338696020321761 0 0 0 0 0 0 0
"stammer" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"startled" 0.0114403386340236 0 0.00227531285551763 0.00452775513900208 0.00169348010160881 0 0 0 0 0 0 0
"startling" 0 0 0.00227531285551763 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"starve" 0 0.00499076708090033 0 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"strand" 0 0.00166358902696678 0.00227531285551763 0.00452775513900208 0 0.0124984376952881 0 0 0 0 0 0
"strangely" 0 0.00332717805393356 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"style" 0 0 0 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"suicide" 0 0 0 0.00452775513900208 0.00508044030482642 0 0 0 0 0 0 0
"suspicious" 0.0114403386340236 0.00166358902696678 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"swarm" 0 0.00166358902696678 0.00910125142207053 0 0 0 0 0 0 0 0 0
"swell" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0 0.0124984376952881 0 0 0 0 0 0
"terrace" 0 0 0.00227531285551763 0.00905551027800417 0 0 0 0 0 0 0 0
"terrier" 0 0.00332717805393356 0 0.00679163270850312 0 0 0 0 0 0 0 0
"throughout" 0 0.00332717805393356 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"thursday" 0.0114403386340236 0.00166358902696678 0 0.00679163270850312 0 0 0 0 0 0 0 0
"timber" 0 0.00166358902696678 0.00910125142207053 0 0 0 0 0 0 0 0 0
"tiny" 0 0.00332717805393356 0.0068259385665529 0 0 0 0 0 0 0 0 0
"tiptoe" 0 0.00665435610786711 0 0 0.00169348010160881 0 0 0 0 0 0 0
"tool" 0 0.00499076708090033 0 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"treatment" 0 0.00499076708090033 0.00455062571103527 0 0 0 0 0 0 0 0 0
"tremendous" 0 0 0.00455062571103527 0.00226387756950104 0.00338696020321761 0 0 0 0 0 0 0
"triangle" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"trichinopoly" 0 0 0.00227531285551763 0.00905551027800417 0 0 0 0 0 0 0 0
"trifle" 0.0114403386340236 0.00499076708090033 0 0.00226387756950104 0 0 0 0 0 0 0 0
"trusty" 0 0.00166358902696678 0.0068259385665529 0 0.00169348010160881 0 0 0 0 0 0 0
"tube" 0 0 0.0068259385665529 0.00452775513900208 0 0 0 0 0 0 0 0
"tuft" 0 0.00831794513483389 0 0 0 0 0 0 0 0 0 0
"twilight" 0 0.00166358902696678 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"twitch" 0 0 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"uneasy" 0 0.00332717805393356 0.0068259385665529 0 0 0 0 0 0 0 0 0
"unite" 0 0.00499076708090033 0 0 0.00338696020321761 0 0 0 0 0 0 0
"unmarried" 0.0114403386340236 0.00499076708090033 0 0 0.00169348010160881 0 0 0 0 0 0 0
"unofficial" 0 0 0.00910125142207053 0.00226387756950104 0 0 0 0 0 0 0 0
"valise" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"variant" 0.0114403386340236 0.00166358902696678 0.00227531285551763 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"vat" 0 0 0 0 0.00846740050804403 0 0 0 0 0 0 0
"veil" 0.0114403386340236 0.00332717805393356 0 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"velvet" 0 0.00166358902696678 0.00227531285551763 0 0.00338696020321761 0.0124984376952881 0 0 0 0 0 0
"villager" 0 0.00166358902696678 0 0 0.00169348010160881 0.0374953130858643 0 0 0 0 0 0
"warrant" 0 0.00166358902696678 0 0.00452775513900208 0.00338696020321761 0 0 0 0 0 0 0
"wash" 0 0 0.00455062571103527 0.00679163270850312 0 0 0 0 0 0 0 0
"wax" 0 0 0 0.00905551027800417 0.00169348010160881 0 0 0 0 0 0 0
"western" 0 0.00665435610786711 0 0.00226387756950104 0 0 0 0 0 0 0 0
"whisker" 0.0114403386340236 0.00166358902696678 0.00455062571103527 0.00226387756950104 0 0 0 0 0 0 0 0
"widow" 0 0 0 0.00226387756950104 0.00677392040643522 0 0 0 0 0 0 0
"wing" 0 0.00665435610786711 0 0.00226387756950104 0 0 0 0 0 0 0 0
"wipe" 0 0 0 0.00679163270850312 0.00169348010160881 0.0124984376952881 0 0 0 0 0 0
"writhe" 0 0 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"abelwhite" 0 0 0.00910125142207053 0 0 0 0 0 0 0 0 0
"aboard" 0 0 0.00455062571103527 0.00226387756950104 0.00169348010160881 0 0 0 0 0 0 0
"accomplish" 0.0114403386340236 0.00332717805393356 0 0 0.00169348010160881 0 0 0 0 0 0 0
